size,block_size,assoc,predictor,miss_penalty,pipeline_depth,instructions,cycles,CPI,cache_stalls,cache_hitrate,branch_stalls,branch_hitrate
2048,128,8,2,25,5,10000,18050,1.805,902150,0.211,0,
2048,128,8,2,25,9,10000,18050,1.805,902150,0.211,0,
2048,128,8,2,25,13,10000,18050,1.805,902150,0.211,0,
2048,128,8,2,50,1,10000,26100,2.61,1804300,0.211,0,
2048,128,8,2,50,5,10000,26100,2.61,1804300,0.211,0,
2048,128,8,2,50,9,10000,26100,2.61,1804300,0.211,0,
2048,128,8,2,50,13,10000,26100,2.61,1804300,0.211,0,
2048,128,8,2,75,1,10000,34150,3.415,2706450,0.211,0,
2048,128,8,2,75,5,10000,34150,3.415,2706450,0.211,0,
2048,128,8,2,75,9,10000,34150,3.415,2706450,0.211,0,
2048,128,8,2,75,13,10000,34150,3.415,2706450,0.211,0,
2048,128,8,2,100,1,10000,42200,4.22,3608600,0.211,0,
2048,128,8,2,100,5,10000,42200,4.22,3608600,0.211,0,
2048,128,8,2,100,9,10000,42200,4.22,3608600,0.211,0,
2048,128,8,2,100,13,10000,42200,4.22,3608600,0.211,0,
2048,128,16,1,25,1,10000,18050,1.805,1961050,0.11,0,
2048,128,16,1,25,5,10000,18050,1.805,1961050,0.11,0,
2048,128,16,1,25,9,10000,18050,1.805,1961050,0.11,0,
2048,128,16,1,25,13,10000,18050,1.805,1961050,0.11,0,
2048,128,16,1,50,1,10000,26100,2.61,3922100,0.11,0,
2048,128,16,1,50,5,10000,26100,2.61,3922100,0.11,0,
2048,128,16,1,50,9,10000,26100,2.61,3922100,0.11,0,
2048,128,16,1,50,13,10000,26100,2.61,3922100,0.11,0,
2048,128,16,1,75,1,10000,34150,3.415,5883150,0.11,0,
2048,128,16,1,75,5,10000,34150,3.415,5883150,0.11,0,
2048,128,16,1,75,9,10000,34150,3.415,5883150,0.11,0,
2048,128,16,1,75,13,10000,34150,3.415,5883150,0.11,0,
2048,128,16,1,100,1,10000,42200,4.22,7844200,0.11,0,
2048,128,16,1,100,5,10000,42200,4.22,7844200,0.11,0,
2048,128,16,1,100,9,10000,42200,4.22,7844200,0.11,0,
2048,128,16,1,100,13,10000,42200,4.22,7844200,0.11,0,
2048,128,16,2,25,1,10000,18050,1.805,1961050,0.11,0,
2048,128,16,2,25,5,10000,18050,1.805,1961050,0.11,0,
2048,128,16,2,25,9,10000,18050,1.805,1961050,0.11,0,
2048,128,16,2,25,13,10000,18050,1.805,1961050,0.11,0,
2048,128,16,2,50,1,10000,26100,2.61,3922100,0.11,0,
2048,128,16,2,50,5,10000,26100,2.61,3922100,0.11,0,
2048,128,16,2,50,9,10000,26100,2.61,3922100,0.11,0,
2048,128,16,2,50,13,10000,26100,2.61,3922100,0.11,0,
2048,128,16,2,75,1,10000,34150,3.415,5883150,0.11,0,
2048,128,16,2,75,5,10000,34150,3.415,5883150,0.11,0,
2048,128,16,2,75,9,10000,34150,3.415,5883150,0.11,0,
2048,128,16,2,75,13,10000,34150,3.415,5883150,0.11,0,
2048,128,16,2,100,1,10000,42200,4.22,7844200,0.11,0,
2048,128,16,2,100,5,10000,42200,4.22,7844200,0.11,0,
2048,128,16,2,100,9,10000,42200,4.22,7844200,0.11,0,
2048,128,16,2,100,13,10000,42200,4.22,7844200,0.11,0,
2048,256,1,1,25,1,10000,14150,1.415,4150,0.983,0,
2048,256,1,1,25,5,10000,14150,1.415,4150,0.983,0,
2048,256,1,1,25,9,10000,14150,1.415,4150,0.983,0,
2048,256,1,1,25,13,10000,14150,1.415,4150,0.983,0,
2048,256,1,1,50,1,10000,18300,1.83,8300,0.983,0,
2048,256,1,1,50,5,10000,18300,1.83,8300,0.983,0,
2048,256,1,1,50,9,10000,18300,1.83,8300,0.983,0,
2048,256,1,1,50,13,10000,18300,1.83,8300,0.983,0,
2048,256,1,1,75,1,10000,22450,2.245,12450,0.983,0,
2048,256,1,1,75,5,10000,22450,2.245,12450,0.983,0,
2048,256,1,1,75,9,10000,22450,2.245,12450,0.983,0,
2048,256,1,1,75,13,10000,22450,2.245,12450,0.983,0,
2048,256,1,1,100,1,10000,26600,2.66,16600,0.983,0,
2048,256,1,1,100,5,10000,26600,2.66,16600,0.983,0,
2048,256,1,1,100,9,10000,26600,2.66,16600,0.983,0,
2048,256,1,1,100,13,10000,26600,2.66,16600,0.983,0,
2048,256,1,2,25,1,10000,14150,1.415,4150,0.983,0,
2048,256,1,2,25,5,10000,14150,1.415,4150,0.983,0,
2048,256,1,2,25,9,10000,14150,1.415,4150,0.983,0,
2048,256,1,2,25,13,10000,14150,1.415,4150,0.983,0,
2048,256,1,2,50,1,10000,18300,1.83,8300,0.983,0,
2048,256,1,2,50,5,10000,18300,1.83,8300,0.983,0,
2048,256,1,2,50,9,10000,18300,1.83,8300,0.983,0,
2048,256,1,2,50,13,10000,18300,1.83,8300,0.983,0,
2048,256,1,2,75,1,10000,22450,2.245,12450,0.983,0,
2048,256,1,2,75,5,10000,22450,2.245,12450,0.983,0,
2048,256,1,2,75,9,10000,22450,2.245,12450,0.983,0,
2048,256,1,2,75,13,10000,22450,2.245,12450,0.983,0,
2048,256,1,2,100,1,10000,26600,2.66,16600,0.983,0,
2048,256,1,2,100,5,10000,26600,2.66,16600,0.983,0,
2048,256,1,2,100,9,10000,26600,2.66,16600,0.983,0,
2048,256,1,2,100,13,10000,26600,2.66,16600,0.983,0,
2048,256,2,1,25,1,10000,14150,1.415,129575,0.655,0,
2048,256,2,1,25,5,10000,14150,1.415,129575,0.655,0,
2048,256,2,1,25,9,10000,14150,1.415,129575,0.655,0,
2048,256,2,1,25,13,10000,14150,1.415,129575,0.655,0,
2048,256,2,1,50,1,10000,18300,1.83,259150,0.655,0,
2048,256,2,1,50,5,10000,18300,1.83,259150,0.655,0,
2048,256,2,1,50,9,10000,18300,1.83,259150,0.655,0,
2048,256,2,1,50,13,10000,18300,1.83,259150,0.655,0,
2048,256,2,1,75,1,10000,22450,2.245,388725,0.655,0,
2048,256,2,1,75,5,10000,22450,2.245,388725,0.655,0,
2048,256,2,1,75,9,10000,22450,2.245,388725,0.655,0,
2048,256,2,1,75,13,10000,22450,2.245,388725,0.655,0,
2048,256,2,1,100,1,10000,26600,2.66,518300,0.655,0,
2048,256,2,1,100,5,10000,26600,2.66,518300,0.655,0,
2048,256,2,1,100,9,10000,26600,2.66,518300,0.655,0,
2048,256,2,1,100,13,10000,26600,2.66,518300,0.655,0,
2048,256,2,2,25,1,10000,14150,1.415,129575,0.655,0,
2048,256,2,2,25,5,10000,14150,1.415,129575,0.655,0,
2048,256,2,2,25,9,10000,14150,1.415,129575,0.655,0,
2048,256,2,2,25,13,10000,14150,1.415,129575,0.655,0,
2048,256,2,2,50,1,10000,18300,1.83,259150,0.655,0,
2048,256,2,2,50,5,10000,18300,1.83,259150,0.655,0,
2048,256,2,2,50,9,10000,18300,1.83,259150,0.655,0,
2048,256,2,2,50,13,10000,18300,1.83,259150,0.655,0,
2048,256,2,2,75,1,10000,22450,2.245,388725,0.655,0,
2048,256,2,2,75,5,10000,22450,2.245,388725,0.655,0,
2048,256,2,2,75,9,10000,22450,2.245,388725,0.655,0,
2048,256,2,2,75,13,10000,22450,2.245,388725,0.655,0,
2048,256,2,2,100,1,10000,26600,2.66,518300,0.655,0,
2048,256,2,2,100,5,10000,26600,2.66,518300,0.655,0,
2048,256,2,2,100,9,10000,26600,2.66,518300,0.655,0,
2048,256,2,2,100,13,10000,26600,2.66,518300,0.655,0,
2048,256,4,1,25,1,10000,14150,1.415,382450,0.391,0,
2048,256,4,1,25,5,10000,14150,1.415,382450,0.391,0,
2048,256,4,1,25,9,10000,14150,1.415,382450,0.391,0,
2048,256,4,1,25,13,10000,14150,1.415,382450,0.391,0,
2048,256,4,1,50,1,10000,18300,1.83,764900,0.391,0,
2048,256,4,1,50,5,10000,18300,1.83,764900,0.391,0,
2048,256,4,1,50,9,10000,18300,1.83,764900,0.391,0,
2048,256,4,1,50,13,10000,18300,1.83,764900,0.391,0,
2048,256,4,1,75,1,10000,22450,2.245,1147350,0.391,0,
2048,256,4,1,75,5,10000,22450,2.245,1147350,0.391,0,
2048,256,4,1,75,9,10000,22450,2.245,1147350,0.391,0,
2048,256,4,1,75,13,10000,22450,2.245,1147350,0.391,0,
2048,256,4,1,100,1,10000,26600,2.66,1529800,0.391,0,
2048,256,4,1,100,5,10000,26600,2.66,1529800,0.391,0,
2048,256,4,1,100,9,10000,26600,2.66,1529800,0.391,0,
2048,256,4,1,100,13,10000,26600,2.66,1529800,0.391,0,
2048,256,4,2,25,1,10000,14150,1.415,382450,0.391,0,
2048,256,4,2,25,5,10000,14150,1.415,382450,0.391,0,
2048,256,4,2,25,9,10000,14150,1.415,382450,0.391,0,
2048,256,4,2,25,13,10000,14150,1.415,382450,0.391,0,
2048,256,4,2,50,1,10000,18300,1.83,764900,0.391,0,
2048,256,4,2,50,5,10000,18300,1.83,764900,0.391,0,
2048,256,4,2,50,9,10000,18300,1.83,764900,0.391,0,
2048,256,4,2,50,13,10000,18300,1.83,764900,0.391,0,
2048,256,4,2,75,1,10000,22450,2.245,1147350,0.391,0,
2048,256,4,2,75,5,10000,22450,2.245,1147350,0.391,0,
2048,256,4,2,75,9,10000,22450,2.245,1147350,0.391,0,
2048,256,4,2,75,13,10000,22450,2.245,1147350,0.391,0,
2048,256,4,2,100,1,10000,26600,2.66,1529800,0.391,0,
2048,256,4,2,100,5,10000,26600,2.66,1529800,0.391,0,
2048,256,4,2,100,9,10000,26600,2.66,1529800,0.391,0,
2048,256,4,2,100,13,10000,26600,2.66,1529800,0.391,0,
2048,256,8,1,25,1,10000,14150,1.415,887600,0.217,0,
2048,256,8,1,25,5,10000,14150,1.415,887600,0.217,0,
2048,256,8,1,25,9,10000,14150,1.415,887600,0.217,0,
2048,256,8,1,25,13,10000,14150,1.415,887600,0.217,0,
2048,256,8,1,50,1,10000,18300,1.83,1775200,0.217,0,
2048,256,8,1,50,5,10000,18300,1.83,1775200,0.217,0,
2048,256,8,1,50,9,10000,18300,1.83,1775200,0.217,0,
2048,256,8,1,50,13,10000,18300,1.83,1775200,0.217,0,
2048,256,8,1,75,1,10000,22450,2.245,2662800,0.217,0,
2048,256,8,1,75,5,10000,22450,2.245,2662800,0.217,0,
2048,256,8,1,75,9,10000,22450,2.245,2662800,0.217,0,
2048,256,8,1,75,13,10000,22450,2.245,2662800,0.217,0,
2048,256,8,1,100,1,10000,26600,2.66,3550400,0.217,0,
2048,256,8,1,100,5,10000,26600,2.66,3550400,0.217,0,
2048,256,8,1,100,9,10000,26600,2.66,3550400,0.217,0,
2048,256,8,1,100,13,10000,26600,2.66,3550400,0.217,0,
2048,256,8,2,25,1,10000,14150,1.415,887600,0.217,0,
2048,256,8,2,25,5,10000,14150,1.415,887600,0.217,0,
2048,256,8,2,25,9,10000,14150,1.415,887600,0.217,0,
2048,256,8,2,25,13,10000,14150,1.415,887600,0.217,0,
2048,256,8,2,50,1,10000,18300,1.83,1775200,0.217,0,
2048,256,8,2,50,5,10000,18300,1.83,1775200,0.217,0,
2048,256,8,2,50,9,10000,18300,1.83,1775200,0.217,0,
2048,256,8,2,50,13,10000,18300,1.83,1775200,0.217,0,
2048,256,8,2,75,1,10000,22450,2.245,2662800,0.217,0,
2048,256,8,2,75,5,10000,22450,2.245,2662800,0.217,0,
2048,256,8,2,75,9,10000,22450,2.245,2662800,0.217,0,
2048,256,8,2,75,13,10000,22450,2.245,2662800,0.217,0,
2048,256,8,2,100,1,10000,26600,2.66,3550400,0.217,0,
2048,256,8,2,100,5,10000,26600,2.66,3550400,0.217,0,
2048,256,8,2,100,9,10000,26600,2.66,3550400,0.217,0,
2048,256,8,2,100,13,10000,26600,2.66,3550400,0.217,0,
2048,512,1,1,25,1,10000,12200,1.22,2200,0.991,0,
2048,512,1,1,25,5,10000,12200,1.22,2200,0.991,0,
2048,512,1,1,25,9,10000,12200,1.22,2200,0.991,0,
2048,512,1,1,25,13,10000,12200,1.22,2200,0.991,0,
2048,512,1,1,50,1,10000,14400,1.44,4400,0.991,0,
2048,512,1,1,50,5,10000,14400,1.44,4400,0.991,0,
2048,512,1,1,50,9,10000,14400,1.44,4400,0.991,0,
2048,512,1,1,50,13,10000,14400,1.44,4400,0.991,0,
2048,512,1,1,75,1,10000,16600,1.66,6600,0.991,0,
2048,512,1,1,75,5,10000,16600,1.66,6600,0.991,0,
2048,512,1,1,75,9,10000,16600,1.66,6600,0.991,0,
2048,512,1,1,75,13,10000,16600,1.66,6600,0.991,0,
2048,512,1,1,100,1,10000,18800,1.88,8800,0.991,0,
2048,512,1,1,100,5,10000,18800,1.88,8800,0.991,0,
2048,512,1,1,100,9,10000,18800,1.88,8800,0.991,0,
2048,512,1,1,100,13,10000,18800,1.88,8800,0.991,0,
2048,512,1,2,25,1,10000,12200,1.22,2200,0.991,0,
2048,512,1,2,25,5,10000,12200,1.22,2200,0.991,0,
2048,512,1,2,25,9,10000,12200,1.22,2200,0.991,0,
2048,512,1,2,25,13,10000,12200,1.22,2200,0.991,0,
2048,512,1,2,50,1,10000,14400,1.44,4400,0.991,0,
2048,512,1,2,50,5,10000,14400,1.44,4400,0.991,0,
2048,512,1,2,50,9,10000,14400,1.44,4400,0.991,0,
2048,512,1,2,50,13,10000,14400,1.44,4400,0.991,0,
2048,512,1,2,75,1,10000,16600,1.66,6600,0.991,0,
2048,512,1,2,75,5,10000,16600,1.66,6600,0.991,0,
2048,512,1,2,75,9,10000,16600,1.66,6600,0.991,0,
2048,512,1,2,75,13,10000,16600,1.66,6600,0.991,0,
2048,512,1,2,100,1,10000,18800,1.88,8800,0.991,0,
2048,512,1,2,100,5,10000,18800,1.88,8800,0.991,0,
2048,512,1,2,100,9,10000,18800,1.88,8800,0.991,0,
2048,512,1,2,100,13,10000,18800,1.88,8800,0.991,0,
2048,512,2,1,25,1,10000,12200,1.22,128225,0.659,0,
2048,512,2,1,25,5,10000,12200,1.22,128225,0.659,0,
2048,512,2,1,25,9,10000,12200,1.22,128225,0.659,0,
2048,512,2,1,25,13,10000,12200,1.22,128225,0.659,0,
2048,512,2,1,50,1,10000,14400,1.44,256450,0.659,0,
2048,512,2,1,50,5,10000,14400,1.44,256450,0.659,0,
2048,512,2,1,50,9,10000,14400,1.44,256450,0.659,0,
2048,512,2,1,50,13,10000,14400,1.44,256450,0.659,0,
2048,512,2,1,75,1,10000,16600,1.66,384675,0.659,0,
2048,512,2,1,75,5,10000,16600,1.66,384675,0.659,0,
2048,512,2,1,75,9,10000,16600,1.66,384675,0.659,0,
2048,512,2,1,75,13,10000,16600,1.66,384675,0.659,0,
2048,512,2,1,100,1,10000,18800,1.88,512900,0.659,0,
2048,512,2,1,100,5,10000,18800,1.88,512900,0.659,0,
2048,512,2,1,100,9,10000,18800,1.88,512900,0.659,0,
2048,512,2,1,100,13,10000,18800,1.88,512900,0.659,0,
2048,512,2,2,25,1,10000,12200,1.22,128225,0.659,0,
2048,512,2,2,25,5,10000,12200,1.22,128225,0.659,0,
2048,512,2,2,25,9,10000,12200,1.22,128225,0.659,0,
2048,512,2,2,25,13,10000,12200,1.22,128225,0.659,0,
2048,512,2,2,50,1,10000,14400,1.44,256450,0.659,0,
2048,512,2,2,50,5,10000,14400,1.44,256450,0.659,0,
2048,512,2,2,50,9,10000,14400,1.44,256450,0.659,0,
2048,512,2,2,50,13,10000,14400,1.44,256450,0.659,0,
2048,512,2,2,75,1,10000,16600,1.66,384675,0.659,0,
2048,512,2,2,75,5,10000,16600,1.66,384675,0.659,0,
2048,512,2,2,75,9,10000,16600,1.66,384675,0.659,0,
2048,512,2,2,75,13,10000,16600,1.66,384675,0.659,0,
2048,512,2,2,100,1,10000,18800,1.88,512900,0.659,0,
2048,512,2,2,100,5,10000,18800,1.88,512900,0.659,0,
2048,512,2,2,100,9,10000,18800,1.88,512900,0.659,0,
2048,512,2,2,100,13,10000,18800,1.88,512900,0.659,0,
2048,512,4,1,25,1,10000,12200,1.22,380725,0.394,0,
2048,512,4,1,25,5,10000,12200,1.22,380725,0.394,0,
2048,512,4,1,25,9,10000,12200,1.22,380725,0.394,0,
2048,512,4,1,25,13,10000,12200,1.22,380725,0.394,0,
2048,512,4,1,50,1,10000,14400,1.44,761450,0.394,0,
2048,512,4,1,50,5,10000,14400,1.44,761450,0.394,0,
2048,512,4,1,50,9,10000,14400,1.44,761450,0.394,0,
2048,512,4,1,50,13,10000,14400,1.44,761450,0.394,0,
2048,512,4,1,75,1,10000,16600,1.66,1142175,0.394,0,
2048,512,4,1,75,5,10000,16600,1.66,1142175,0.394,0,
2048,512,4,1,75,9,10000,16600,1.66,1142175,0.394,0,
2048,512,4,1,75,13,10000,16600,1.66,1142175,0.394,0,
2048,512,4,1,100,1,10000,18800,1.88,1522900,0.394,0,
2048,512,4,1,100,5,10000,18800,1.88,1522900,0.394,0,
2048,512,4,1,100,9,10000,18800,1.88,1522900,0.394,0,
2048,512,4,1,100,13,10000,18800,1.88,1522900,0.394,0,
2048,512,4,2,25,1,10000,12200,1.22,380725,0.394,0,
2048,512,4,2,25,5,10000,12200,1.22,380725,0.394,0,
2048,512,4,2,25,9,10000,12200,1.22,380725,0.394,0,
2048,512,4,2,25,13,10000,12200,1.22,380725,0.394,0,
2048,512,4,2,50,1,10000,14400,1.44,761450,0.394,0,
2048,512,4,2,50,5,10000,14400,1.44,761450,0.394,0,
2048,512,4,2,50,9,10000,14400,1.44,761450,0.394,0,
2048,512,4,2,50,13,10000,14400,1.44,761450,0.394,0,
2048,512,4,2,75,1,10000,16600,1.66,1142175,0.394,0,
2048,512,4,2,75,5,10000,16600,1.66,1142175,0.394,0,
2048,512,4,2,75,9,10000,16600,1.66,1142175,0.394,0,
2048,512,4,2,75,13,10000,16600,1.66,1142175,0.394,0,
2048,512,4,2,100,1,10000,18800,1.88,1522900,0.394,0,
2048,512,4,2,100,5,10000,18800,1.88,1522900,0.394,0,
2048,512,4,2,100,9,10000,18800,1.88,1522900,0.394,0,
2048,512,4,2,100,13,10000,18800,1.88,1522900,0.394,0,
2048,1024,1,1,25,1,10000,11225,1.123,1225,0.995,0,
2048,1024,1,1,25,5,10000,11225,1.123,1225,0.995,0,
2048,1024,1,1,25,9,10000,11225,1.123,1225,0.995,0,
2048,1024,1,1,25,13,10000,11225,1.123,1225,0.995,0,
2048,1024,1,1,50,1,10000,12450,1.245,2450,0.995,0,
2048,1024,1,1,50,5,10000,12450,1.245,2450,0.995,0,
2048,1024,1,1,50,9,10000,12450,1.245,2450,0.995,0,
2048,1024,1,1,50,13,10000,12450,1.245,2450,0.995,0,
2048,1024,1,1,75,1,10000,13675,1.367,3675,0.995,0,
2048,1024,1,1,75,5,10000,13675,1.367,3675,0.995,0,
2048,1024,1,1,75,9,10000,13675,1.367,3675,0.995,0,
2048,1024,1,1,75,13,10000,13675,1.367,3675,0.995,0,
2048,1024,1,1,100,1,10000,14900,1.49,4900,0.995,0,
2048,1024,1,1,100,5,10000,14900,1.49,4900,0.995,0,
2048,1024,1,1,100,9,10000,14900,1.49,4900,0.995,0,
2048,1024,1,1,100,13,10000,14900,1.49,4900,0.995,0,
2048,1024,1,2,25,1,10000,11225,1.123,1225,0.995,0,
2048,1024,1,2,25,5,10000,11225,1.123,1225,0.995,0,
2048,1024,1,2,25,9,10000,11225,1.123,1225,0.995,0,
2048,1024,1,2,25,13,10000,11225,1.123,1225,0.995,0,
2048,1024,1,2,50,1,10000,12450,1.245,2450,0.995,0,
2048,1024,1,2,50,5,10000,12450,1.245,2450,0.995,0,
2048,1024,1,2,50,9,10000,12450,1.245,2450,0.995,0,
2048,1024,1,2,50,13,10000,12450,1.245,2450,0.995,0,
2048,1024,1,2,75,1,10000,13675,1.367,3675,0.995,0,
2048,1024,1,2,75,5,10000,13675,1.367,3675,0.995,0,
2048,1024,1,2,75,9,10000,13675,1.367,3675,0.995,0,
2048,1024,1,2,75,13,10000,13675,1.367,3675,0.995,0,
2048,1024,1,2,100,1,10000,14900,1.49,4900,0.995,0,
2048,1024,1,2,100,5,10000,14900,1.49,4900,0.995,0,
2048,1024,1,2,100,9,10000,14900,1.49,4900,0.995,0,
2048,1024,1,2,100,13,10000,14900,1.49,4900,0.995,0,
2048,1024,2,1,25,1,10000,11225,1.123,129950,0.657,0,
2048,1024,2,1,25,5,10000,11225,1.123,129950,0.657,0,
2048,1024,2,1,25,9,10000,11225,1.123,129950,0.657,0,
2048,1024,2,1,25,13,10000,11225,1.123,129950,0.657,0,
2048,1024,2,1,50,1,10000,12450,1.245,259900,0.657,0,
2048,1024,2,1,50,5,10000,12450,1.245,259900,0.657,0,
2048,1024,2,1,50,9,10000,12450,1.245,259900,0.657,0,
2048,1024,2,1,50,13,10000,12450,1.245,259900,0.657,0,
2048,1024,2,1,75,1,10000,13675,1.367,389850,0.657,0,
2048,1024,2,1,75,5,10000,13675,1.367,389850,0.657,0,
2048,1024,2,1,75,9,10000,13675,1.367,389850,0.657,0,
2048,1024,2,1,75,13,10000,13675,1.367,389850,0.657,0,
2048,1024,2,1,100,1,10000,14900,1.49,519800,0.657,0,
2048,1024,2,1,100,5,10000,14900,1.49,519800,0.657,0,
2048,1024,2,1,100,9,10000,14900,1.49,519800,0.657,0,
2048,1024,2,1,100,13,10000,14900,1.49,519800,0.657,0,
2048,1024,2,2,25,1,10000,11225,1.123,129950,0.657,0,
2048,1024,2,2,25,5,10000,11225,1.123,129950,0.657,0,
2048,1024,2,2,25,9,10000,11225,1.123,129950,0.657,0,
2048,1024,2,2,25,13,10000,11225,1.123,129950,0.657,0,
2048,1024,2,2,50,1,10000,12450,1.245,259900,0.657,0,
2048,1024,2,2,50,5,10000,12450,1.245,259900,0.657,0,
2048,1024,2,2,50,9,10000,12450,1.245,259900,0.657,0,
2048,1024,2,2,50,13,10000,12450,1.245,259900,0.657,0,
2048,1024,2,2,75,1,10000,13675,1.367,389850,0.657,0,
2048,1024,2,2,75,5,10000,13675,1.367,389850,0.657,0,
2048,1024,2,2,75,9,10000,13675,1.367,389850,0.657,0,
2048,1024,2,2,75,13,10000,13675,1.367,389850,0.657,0,
2048,1024,2,2,100,1,10000,14900,1.49,519800,0.657,0,
2048,1024,2,2,100,5,10000,14900,1.49,519800,0.657,0,
2048,1024,2,2,100,9,10000,14900,1.49,519800,0.657,0,
2048,1024,2,2,100,13,10000,14900,1.49,519800,0.657,0,
4096,8,1,1,25,1,10000,23250,2.325,13250,0.947,0,
4096,8,1,1,25,5,10000,23250,2.325,13250,0.947,0,
4096,8,1,1,25,9,10000,23250,2.325,13250,0.947,0,
4096,8,1,1,25,13,10000,23250,2.325,13250,0.947,0,
4096,8,1,1,50,1,10000,36500,3.65,26500,0.947,0,
4096,8,1,1,50,5,10000,36500,3.65,26500,0.947,0,
4096,8,1,1,50,9,10000,36500,3.65,26500,0.947,0,
4096,8,1,1,50,13,10000,36500,3.65,26500,0.947,0,
4096,8,1,1,75,1,10000,49750,4.975,39750,0.947,0,
4096,8,1,1,75,5,10000,49750,4.975,39750,0.947,0,
4096,8,1,1,75,9,10000,49750,4.975,39750,0.947,0,
4096,8,1,1,75,13,10000,49750,4.975,39750,0.947,0,
4096,8,1,1,100,1,10000,63000,6.3,53000,0.947,0,
4096,8,1,1,100,5,10000,63000,6.3,53000,0.947,0,
4096,8,1,1,100,9,10000,63000,6.3,53000,0.947,0,
4096,8,1,1,100,13,10000,63000,6.3,53000,0.947,0,
4096,8,1,2,25,1,10000,23250,2.325,13250,0.947,0,
4096,8,1,2,25,5,10000,23250,2.325,13250,0.947,0,
4096,8,1,2,25,9,10000,23250,2.325,13250,0.947,0,
4096,8,1,2,25,13,10000,23250,2.325,13250,0.947,0,
4096,8,1,2,50,1,10000,36500,3.65,26500,0.947,0,
4096,8,1,2,50,5,10000,36500,3.65,26500,0.947,0,
4096,8,1,2,50,9,10000,36500,3.65,26500,0.947,0,
4096,8,1,2,50,13,10000,36500,3.65,26500,0.947,0,
4096,8,1,2,75,1,10000,49750,4.975,39750,0.947,0,
4096,8,1,2,75,5,10000,49750,4.975,39750,0.947,0,
4096,8,1,2,75,9,10000,49750,4.975,39750,0.947,0,
4096,8,1,2,75,13,10000,49750,4.975,39750,0.947,0,
4096,8,1,2,100,1,10000,63000,6.3,53000,0.947,0,
4096,8,1,2,100,5,10000,63000,6.3,53000,0.947,0,
4096,8,1,2,100,9,10000,63000,6.3,53000,0.947,0,
4096,8,1,2,100,13,10000,63000,6.3,53000,0.947,0,
4096,8,2,1,25,1,10000,23475,2.348,142100,0.625,0,
4096,8,2,1,25,5,10000,23475,2.348,142100,0.625,0,
4096,8,2,1,25,9,10000,23475,2.348,142100,0.625,0,
4096,8,2,1,25,13,10000,23475,2.348,142100,0.625,0,
4096,8,2,1,50,1,10000,36950,3.695,284200,0.625,0,
4096,8,2,1,50,5,10000,36950,3.695,284200,0.625,0,
4096,8,2,1,50,9,10000,36950,3.695,284200,0.625,0,
4096,8,2,1,50,13,10000,36950,3.695,284200,0.625,0,
4096,8,2,1,75,1,10000,50425,5.043,426300,0.625,0,
4096,8,2,1,75,5,10000,50425,5.043,426300,0.625,0,
4096,8,2,1,75,9,10000,50425,5.043,426300,0.625,0,
4096,8,2,1,75,13,10000,50425,5.043,426300,0.625,0,
4096,8,2,1,100,1,10000,63900,6.39,568400,0.625,0,
4096,8,2,1,100,5,10000,63900,6.39,568400,0.625,0,
4096,8,2,1,100,9,10000,63900,6.39,568400,0.625,0,
4096,8,2,1,100,13,10000,63900,6.39,568400,0.625,0,
4096,8,2,2,25,1,10000,23475,2.348,142100,0.625,0,
4096,8,2,2,25,5,10000,23475,2.348,142100,0.625,0,
4096,8,2,2,25,9,10000,23475,2.348,142100,0.625,0,
4096,8,2,2,25,13,10000,23475,2.348,142100,0.625,0,
4096,8,2,2,50,1,10000,36950,3.695,284200,0.625,0,
4096,8,2,2,50,5,10000,36950,3.695,284200,0.625,0,
4096,8,2,2,50,9,10000,36950,3.695,284200,0.625,0,
4096,8,2,2,50,13,10000,36950,3.695,284200,0.625,0,
4096,8,2,2,75,1,10000,50425,5.043,426300,0.625,0,
4096,8,2,2,75,5,10000,50425,5.043,426300,0.625,0,
4096,8,2,2,75,9,10000,50425,5.043,426300,0.625,0,
4096,8,2,2,75,13,10000,50425,5.043,426300,0.625,0,
4096,8,2,2,100,1,10000,63900,6.39,568400,0.625,0,
4096,8,2,2,100,5,10000,63900,6.39,568400,0.625,0,
4096,8,2,2,100,9,10000,63900,6.39,568400,0.625,0,
4096,8,2,2,100,13,10000,63900,6.39,568400,0.625,0,
4096,8,4,1,25,1,10000,23925,2.393,400475,0.371,0,
4096,8,4,1,25,5,10000,23925,2.393,400475,0.371,0,
4096,8,4,1,25,9,10000,23925,2.393,400475,0.371,0,
4096,8,4,1,25,13,10000,23925,2.393,400475,0.371,0,
4096,8,4,1,50,1,10000,37850,3.785,800950,0.371,0,
4096,8,4,1,50,5,10000,37850,3.785,800950,0.371,0,
4096,8,4,1,50,9,10000,37850,3.785,800950,0.371,0,
4096,8,4,1,50,13,10000,37850,3.785,800950,0.371,0,
4096,8,4,1,75,1,10000,51775,5.178,1201425,0.371,0,
4096,8,4,1,75,5,10000,51775,5.178,1201425,0.371,0,
4096,8,4,1,75,9,10000,51775,5.178,1201425,0.371,0,
4096,8,4,1,75,13,10000,51775,5.178,1201425,0.371,0,
4096,8,4,1,100,1,10000,65700,6.57,1601900,0.371,0,
4096,8,4,1,100,5,10000,65700,6.57,1601900,0.371,0,
4096,8,4,1,100,9,10000,65700,6.57,1601900,0.371,0,
4096,8,4,1,100,13,10000,65700,6.57,1601900,0.371,0,
4096,8,4,2,25,1,10000,23925,2.393,400475,0.371,0,
