size,block_size,assoc,predictor,miss_penalty,pipeline_depth,instructions,cycles,CPI,cache_stalls,cache_hitrate,branch_stalls,branch_hitrate
128,8,8,2,50,5,10000,508750,50.875,3995400,0.0,0,
128,8,8,2,50,9,10000,508750,50.875,3995400,0.0,0,
128,8,8,2,50,13,10000,508750,50.875,3995400,0.0,0,
128,8,8,2,75,1,10000,758125,75.812,5993100,0.0,0,
128,8,8,2,75,5,10000,758125,75.812,5993100,0.0,0,
128,8,8,2,75,9,10000,758125,75.812,5993100,0.0,0,
128,8,8,2,75,13,10000,758125,75.812,5993100,0.0,0,
128,8,8,2,100,1,10000,1007500,100.75,7990800,0.0,0,
128,8,8,2,100,5,10000,1007500,100.75,7990800,0.0,0,
128,8,8,2,100,9,10000,1007500,100.75,7990800,0.0,0,
128,8,8,2,100,13,10000,1007500,100.75,7990800,0.0,0,
128,8,16,1,25,1,10000,259400,25.94,3993525,0.0,0,
128,8,16,1,25,5,10000,259400,25.94,3993525,0.0,0,
128,8,16,1,25,9,10000,259400,25.94,3993525,0.0,0,
